,title,genre,studio,number_of_episodes,release_date,content_type,viewer_reviews,source,year
692,Inu X Boku Secret Service,"Comedy, Romance, Supernatural",Aniplex,12,2012-01-01,Tv,70.0,AniList,2012.0
694,Run with the Wind,"Drama, Sports",Production I.G,23,2018-10-01,Tv,83.0,AniList,2018.0
695,The Wrong Way to Use Healing Magic,"Action, Fantasy",Shin-Ei Animation,13,2024-01-01,Tv,75.0,AniList,2024.0
696,TSUKIMICHI -Moonlit Fantasy- Season 2,"Action, Adventure, Comedy, Fantasy",J.C.STAFF,25,2024-01-01,Tv,78.0,AniList,2024.0
697,REBORN!,"Action, Comedy",Artland,203,2006-10-01,Tv,76.0,AniList,2006.0
698,Blood-C,"Action, Horror, Mystery, Supernatural",Production I.G,12,2011-07-01,Tv,61.0,AniList,2011.0
699,Welcome to Demon School! Iruma-kun Season 2,"Comedy, Fantasy, Supernatural",Bandai Namco Pictures,21,2021-04-01,Tv,80.0,AniList,2021.0
700,Kaiji - Ultimate Survivor,"Psychological, Thriller",MADHOUSE,26,2007-10-01,Tv,82.0,AniList,2007.0
702,Sword Oratoria: Is it Wrong to Try to Pick Up Girls in a Dungeon? On the Side,"Action, Adventure, Comedy, Fantasy",J.C.STAFF,12,2017-04-01,Tv,67.0,AniList,2017.0
703,Vermeil in Gold,"Ecchi, Fantasy, Romance",Staple Entertainment,12,2022-07-01,Tv,67.0,AniList,2022.0
704,My Deer Friend Nokotan,"Comedy, Fantasy, Slice of Life",Twin Engine,12,2024-07-01,Ona,68.0,AniList,2024.0
706,The Day I Became a God,"Comedy, Drama, Romance, Sci-Fi, Slice of Life",P.A.WORKS,12,2020-10-01,Tv,65.0,AniList,2020.0
707,The Case Study of Vanitas Part 2,"Action, Drama, Fantasy, Mystery, Supernatural",bones,12,2022-01-01,Tv,81.0,AniList,2022.0
708,The Slime Diaries,"Adventure, Comedy, Fantasy, Slice of Life",8-bit,12,2021-04-01,Tv,74.0,AniList,2021.0
709,After the Rain,"Drama, Romance, Slice of Life",WIT STUDIO,12,2018-01-01,Tv,73.0,AniList,2018.0
710,Princess Connect! Re:Dive,"Adventure, Comedy, Fantasy",CygamesPictures,13,2020-04-01,Tv,69.0,AniList,2020.0
711,Oreimo 2,"Comedy, Romance, Slice of Life",Aniplex,13,2013-04-01,Tv,65.0,AniList,2013.0
712,"Hensuki: Are you willing to fall in love with a pervert, as long as she’s a cutie?","Comedy, Ecchi, Mystery, Romance",GEEKTOYS,12,2019-07-01,Tv,62.0,AniList,2019.0
713,Insomniacs After School,"Romance, Slice of Life",Pony Canyon,13,2023-04-01,Tv,79.0,AniList,2023.0
714,To Your Eternity Season 2,"Adventure, Drama, Fantasy, Psychological, Supernatural",Drive,20,2022-10-01,Tv,79.0,AniList,2022.0
715,The Disastrous Life of Saiki K.: Reawakened,"Comedy, Slice of Life, Supernatural",J.C.STAFF,6,2019-12-01,Ona,81.0,AniList,2019.0
716,Noblesse,"Action, Supernatural",Production I.G,13,2020-10-01,Tv,65.0,AniList,2020.0
718,Real Girl,"Comedy, Drama, Romance, Slice of Life",Hoods Entertainment,12,2018-04-01,Tv,65.0,AniList,2018.0
719,Armed Girl's Machiavellism,"Action, Comedy, Ecchi, Romance",SILVER LINK.,12,2017-04-01,Tv,66.0,AniList,2017.0
720,Undefeated Bahamut Chronicle,"Action, Ecchi, Fantasy, Mecha, Romance, Supernatural",Lerche,12,2016-01-01,Tv,62.0,AniList,2016.0
721,Wagnaria!!,"Comedy, Slice of Life",Aniplex,13,2010-04-01,Tv,74.0,AniList,2010.0
722,Isekai Cheat Magician,"Action, Adventure, Fantasy",Encourage Films,12,2019-07-01,Tv,52.0,AniList,2019.0
723,"DON'T TOY WITH ME, MISS NAGATORO 2nd Attack","Comedy, Romance, Slice of Life",OLM,12,2023-01-01,Tv,74.0,AniList,2023.0
724,Space Dandy,"Comedy, Sci-Fi",bones,13,2014-01-01,Tv,77.0,AniList,2014.0
726,Dragon Ball Z Kai,"Action, Adventure, Comedy",Toei Animation,97,2009-04-01,Tv,76.0,AniList,2009.0
727,Attack on Titan: Lost Girls,"Action, Drama, Fantasy, Mystery",WIT STUDIO,3,2017-12-01,Ova,76.0,AniList,2017.0
729,I'm Standing on a Million Lives,"Action, Drama, Fantasy",Maho Film,12,2020-10-01,Tv,63.0,AniList,2020.0
730,Heaven's Lost Property,"Comedy, Ecchi, Romance, Sci-Fi, Slice of Life, Supernatural",AIC A.S.T.A.,13,2009-10-01,Tv,67.0,AniList,2009.0
731,Rage of Bahamut: Genesis,"Action, Adventure, Fantasy, Supernatural",MAPPA,12,2014-10-01,Tv,74.0,AniList,2014.0
732,Teasing Master Takagi-san Season 2,"Comedy, Romance, Slice of Life",Shin-Ei Animation,12,2019-07-01,Tv,79.0,AniList,2019.0
734,My Mental Choices Are Completely Interfering With My School Romantic Comedy,"Comedy, Ecchi, Romance, Supernatural",diomedéa,10,2013-10-01,Tv,67.0,AniList,2013.0
735,Cells at Work!!,"Action, Comedy, Sci-Fi",David Production,8,2021-01-01,Tv,72.0,AniList,2021.0
736,Full Metal Panic!,"Action, Comedy, Mecha, Sci-Fi",GONZO,24,2002-01-01,Tv,72.0,AniList,2002.0
738,When They Cry Kai,"Horror, Mystery, Psychological, Supernatural, Thriller",NBCUniversal Entertainment Japan,24,2007-07-01,Tv,80.0,AniList,2007.0
739,Danganronpa 3: The End of Hope’s Peak High School - Future Arc,"Action, Horror, Mystery, Psychological, Sci-Fi, Thriller",Lerche,12,2016-07-01,Tv,68.0,AniList,2016.0
740,YuruYuri,"Comedy, Slice of Life",TV Tokyo,12,2011-07-01,Tv,74.0,AniList,2011.0
741,The Eden of Grisaia,"Action, Drama, Ecchi, Romance",8-bit,10,2015-04-01,Tv,75.0,AniList,2015.0
742,Kino's Journey,"Adventure, Drama, Fantasy, Psychological, Slice of Life",WOWOW,13,2003-04-01,Tv,81.0,AniList,2003.0
743,Free! -Eternal Summer-,"Comedy, Drama, Slice of Life, Sports",Kyoto Animation,13,2014-07-01,Tv,74.0,AniList,2014.0
744,Haibane Renmei,"Drama, Fantasy, Mystery, Psychological, Slice of Life",Radix,13,2002-10-01,Tv,79.0,AniList,2002.0
746,Love Tyrant,"Comedy, Ecchi, Romance, Supernatural",EMT Squared,12,2017-04-01,Tv,63.0,AniList,2017.0
747,Ragna Crimson,"Action, Adventure, Fantasy, Mystery",SILVER LINK.,24,2023-10-01,Tv,74.0,AniList,2023.0
748,Rainbow,"Drama, Psychological, Thriller",MADHOUSE,26,2010-04-01,Tv,81.0,AniList,2010.0
749,Romantic Killer,"Comedy, Romance",domerica,12,2022-10-01,Ona,79.0,AniList,2022.0
750,Fire Force Season 3,"Action, Drama, Sci-Fi, Supernatural",David Production,12,2025-04-01,Tv,78.0,AniList,2025.0
751,Rurouni Kenshin,"Action, Adventure, Comedy, Drama, Romance",Studio Gallop,94,1996-01-01,Tv,79.0,AniList,1996.0
752,Suppose a Kid from the Last Dungeon Boonies moved to a starter town?,"Adventure, Comedy, Fantasy",LIDENFILMS,12,2021-01-01,Tv,62.0,AniList,2021.0
753,Durarara!! X2 The Second Arc,"Action, Mystery, Supernatural",Shuka,12,2015-07-01,Tv,78.0,AniList,2015.0
754,Campfire Cooking in Another World with my Absurd Skill,"Adventure, Comedy, Fantasy",MAPPA,12,2023-01-01,Tv,76.0,AniList,2023.0
755,Spice and Wolf: MERCHANT MEETS THE WISE WOLF,"Adventure, Fantasy, Romance, Slice of Life",Toho,25,2024-04-01,Tv,79.0,AniList,2024.0
756,Mononoke,"Fantasy, Horror, Mystery, Psychological, Supernatural",Toei Animation,12,2007-07-01,Tv,81.0,AniList,2007.0
759,Danganronpa 3: The End of Hope’s Peak High School - Despair Arc,"Action, Drama, Horror, Mystery, Psychological, Sci-Fi, Thriller",Lerche,11,2016-07-01,Tv,71.0,AniList,2016.0
760,The King's Avatar,"Action, Drama",G.CMay Animation & Film,12,2017-04-01,Ona,75.0,AniList,2017.0
762,Dusk Maiden of Amnesia,"Horror, Mystery, Romance, Supernatural",Media Factory,12,2012-04-01,Tv,75.0,AniList,2012.0
764,D-Frag!,Comedy,Brain's Base,12,2014-01-01,Tv,73.0,AniList,2014.0
765,PLUTO,"Action, Drama, Mecha, Mystery, Psychological, Sci-Fi",Studio M2,8,2023-10-01,Ona,84.0,AniList,2023.0
766,Dead Mount Death Play,"Action, Fantasy, Supernatural, Thriller",GEEKTOYS,12,2023-04-01,Tv,72.0,AniList,2023.0
767,Aesthetica of a Rogue Hero,"Action, Ecchi, Fantasy",Arms,12,2012-07-01,Tv,61.0,AniList,2012.0
770,The Familiar of Zero: Knight of the Twin Moons,"Action, Adventure, Comedy, Ecchi, Fantasy, Romance",J.C.STAFF,12,2007-07-01,Tv,70.0,AniList,2007.0
771,Kamisama Kiss◎,"Comedy, Fantasy, Romance, Supernatural",TMS Entertainment,12,2015-01-01,Tv,81.0,AniList,2015.0
772,Chobits,"Comedy, Drama, Ecchi, Romance, Sci-Fi",MADHOUSE,26,2002-04-01,Tv,71.0,AniList,2002.0
773,The Testament of Sister New Devil BURST,"Action, Ecchi, Fantasy, Romance",Production IMS,10,2015-10-01,Tv,64.0,AniList,2015.0
774,Snow White with the Red Hair Season 2,"Drama, Fantasy, Romance",bones,12,2016-01-01,Tv,78.0,AniList,2016.0
775,Koyomimonogatari,"Comedy, Mystery, Supernatural",Shaft,12,2016-01-01,Ona,74.0,AniList,2016.0
776,EDENS ZERO,"Action, Adventure, Comedy, Fantasy, Sci-Fi",J.C.STAFF,25,2021-04-01,Tv,70.0,AniList,2021.0
777,Corpse Party,"Horror, Mystery, Supernatural",Asread,4,2013-07-01,Ova,59.0,AniList,2013.0
778,Eureka Seven,"Action, Adventure, Drama, Mecha, Romance, Sci-Fi",bones,50,2005-04-01,Tv,77.0,AniList,2005.0
779,Welcome to the Ballroom,"Drama, Romance, Sports",Production I.G,24,2017-07-01,Tv,79.0,AniList,2017.0
780,Tada Never Falls In Love,"Comedy, Romance, Slice of Life",Doga Kobo,13,2018-04-01,Tv,73.0,AniList,2018.0
781,NANBAKA,"Action, Comedy, Drama",Satelight,13,2016-10-01,Tv,70.0,AniList,2016.0
782,Amagami SS,"Comedy, Romance, Slice of Life",AIC,25,2010-07-01,Tv,69.0,AniList,2010.0
783,LAZARUS,"Action, Sci-Fi",Adult Swim,13,2025-04-01,Tv,71.0,AniList,2025.0
785,Zoku Owarimonogatari,"Drama, Mystery, Supernatural",Shaft,6,2019-02-01,Ova,84.0,AniList,2019.0
786,I Can't Understand What My Husband Is Saying,"Comedy, Romance, Slice of Life",Seven,13,2014-10-01,Tv Short,70.0,AniList,2014.0
787,"So, I Can't Play H!","Comedy, Ecchi, Romance, Supernatural",NBCUniversal Entertainment Japan,12,2012-07-01,Tv,60.0,AniList,2012.0
789,Waiting in the Summer,"Comedy, Drama, Romance, Sci-Fi, Slice of Life",J.C.STAFF,12,2012-01-01,Tv,71.0,AniList,2012.0
791,Is It Wrong to Try to Pick Up Girls in a Dungeon? IV Part 2,"Action, Adventure, Comedy, Fantasy, Romance",J.C.STAFF,11,2023-01-01,Tv,82.0,AniList,2023.0
792,Chaika -The Coffin Princess-,"Action, Adventure, Comedy, Fantasy",bones,12,2014-04-01,Tv,69.0,AniList,2014.0
794,Chained Soldier,"Action, Adventure, Drama, Ecchi, Fantasy, Romance",Seven Arcs,12,2024-01-01,Tv,67.0,AniList,2024.0
795,Osamake: Romcom Where The Childhood Friend Won't Lose,"Comedy, Romance",Doga Kobo,12,2021-04-01,Tv,58.0,AniList,2021.0
796,Sweetness & Lightning,Slice of Life,TMS Entertainment,12,2016-07-01,Tv,74.0,AniList,2016.0
797,Jormungand,"Action, Adventure",NBCUniversal Entertainment Japan,12,2012-04-01,Tv,75.0,AniList,2012.0
798,Penguindrum,"Drama, Mystery, Psychological, Supernatural",Brain's Base,24,2011-07-01,Tv,79.0,AniList,2011.0
799,The Strongest Sage with the Weakest Crest,"Action, Adventure, Comedy, Fantasy, Romance, Slice of Life",J.C.STAFF,12,2022-01-01,Tv,61.0,AniList,2022.0
800,The Great Jahy Will Not Be Defeated!,"Comedy, Fantasy, Slice of Life, Supernatural",SILVER LINK.,20,2021-08-01,Tv,68.0,AniList,2021.0
802,Gintama Season 3,"Action, Comedy, Drama, Sci-Fi",Sunrise,13,2012-10-01,Tv,89.0,AniList,2012.0
803,BLEACH: Thousand-Year Blood War - The Conflict,"Action, Adventure, Supernatural",PIERROT FILMS,14,2024-10-01,Tv,86.0,AniList,2024.0
804,The Ice Guy and His Cool Female Colleague,"Comedy, Romance, Slice of Life, Supernatural",Zero-G,12,2023-01-01,Tv,72.0,AniList,2023.0
805,Just Because!,"Drama, Romance, Slice of Life",PINE JAM,12,2017-10-01,Tv,70.0,AniList,2017.0
806,Do You Love Your Mom and Her Two-Hit Multi-Target Attacks?,"Action, Adventure, Comedy, Ecchi, Fantasy",J.C.STAFF,12,2019-07-01,Tv,52.0,AniList,2019.0
807,Uzumaki,"Drama, Horror, Mystery, Psychological, Supernatural",Production I.G,4,2024-09-01,Tv,55.0,AniList,2024.0
808,Life Lessons with Uramichi Oniisan,"Comedy, Slice of Life",Studio Blanc,13,2021-07-01,Tv,76.0,AniList,2021.0
809,Shangri-La Frontier Season 2,"Action, Adventure, Comedy, Fantasy, Sci-Fi",C2C,25,2024-10-01,Tv,82.0,AniList,2024.0
810,Higurashi: When They Cry - GOU,"Drama, Horror, Mystery, Psychological, Supernatural, Thriller",Passione,24,2020-10-01,Tv,69.0,AniList,2020.0
811,Outbreak Company,"Comedy, Fantasy",feel.,12,2013-10-01,Tv,69.0,AniList,2013.0
812,Nyaruko: Crawling with Love!,"Comedy, Romance, Sci-Fi",TV Tokyo,12,2012-04-01,Tv,66.0,AniList,2012.0
815,Showa Genroku Rakugo Shinju,Drama,Studio DEEN,13,2016-01-01,Tv,84.0,AniList,2016.0
816,Yuuna and the Haunted Hot Springs,"Comedy, Ecchi, Romance, Supernatural",Xebec,12,2018-07-01,Tv,67.0,AniList,2018.0
817,Yu-Gi-Oh!,"Adventure, Fantasy",Studio Gallop,224,2000-04-01,Tv,72.0,AniList,2000.0
818,We Never Learn!: BOKUBEN Season 2,"Comedy, Ecchi, Romance, Slice of Life",Studio Silver,13,2019-10-01,Tv,72.0,AniList,2019.0
819,Kubo Won't Let Me Be Invisible,"Comedy, Romance, Slice of Life",PINE JAM,12,2023-01-01,Tv,75.0,AniList,2023.0
821,Ao-chan Can't Study!,"Comedy, Ecchi, Romance",SILVER LINK.,12,2019-04-01,Tv Short,65.0,AniList,2019.0
822,Girls und Panzer,"Action, Sports",Actas,12,2012-10-01,Tv,74.0,AniList,2012.0
823,"Sayonara, Zetsubou-Sensei",Comedy,Shaft,12,2007-07-01,Tv,76.0,AniList,2007.0
824,Gintama Season 5,"Action, Comedy, Drama, Sci-Fi",Bandai Namco Pictures,12,2017-01-01,Tv,88.0,AniList,2017.0
826,Farming Life in Another World,"Fantasy, Slice of Life",Zero-G,12,2023-01-01,Tv,74.0,AniList,2023.0
828,Engage Kiss,"Action, Comedy, Romance, Supernatural",Aniplex,13,2022-07-01,Tv,66.0,AniList,2022.0
829,The Reincarnation of the Strongest Exorcist in Another World,"Action, Adventure, Fantasy, Romance, Supernatural",Asmik Ace,13,2023-01-01,Tv,70.0,AniList,2023.0
830,Moriarty the Patriot Part 2,"Drama, Mystery, Psychological, Thriller",Production I.G,13,2021-04-01,Tv,81.0,AniList,2021.0
832,Orb: On the Movements of the Earth,Drama,MADHOUSE,25,2024-10-01,Tv,86.0,AniList,2024.0
833,TONIKAWA: Over The Moon For You Season 2,"Comedy, Romance, Slice of Life",Warner Bros. Japan,12,2023-04-01,Tv,76.0,AniList,2023.0
834,Fate/Grand Order Absolute Demonic Front: Babylonia,"Action, Adventure, Fantasy, Supernatural",CloverWorks,21,2019-10-01,Tv,78.0,AniList,2019.0
835,Afro Samurai,"Action, Adventure",GONZO,5,2007-01-01,Tv,70.0,AniList,2007.0
836,Devils' Line,"Action, Drama, Horror, Romance, Supernatural",Platinum Vision,12,2018-04-01,Tv,65.0,AniList,2018.0
837,Witch Craft Works,"Action, Fantasy, Supernatural",J.C.STAFF,12,2014-01-01,Tv,67.0,AniList,2014.0
838,Durarara!! X2 The Third Arc,"Action, Mystery, Supernatural",Shuka,12,2016-01-01,Tv,79.0,AniList,2016.0
839,Aoashi,Sports,Production I.G,24,2022-04-01,Tv,81.0,AniList,2022.0
840,That Time I Got Reincarnated as a Slime OAD,"Action, Adventure, Comedy, Ecchi, Fantasy",8-bit,5,2019-07-01,Ova,73.0,AniList,2019.0
841,High School Prodigies Have It Easy Even In Another World,"Action, Adventure, Drama, Ecchi, Fantasy",project No.9,12,2019-10-01,Tv,61.0,AniList,2019.0
842,Legend of the Galactic Heroes,"Drama, Sci-Fi",Kitty Film,110,1988-01-01,Ova,88.0,AniList,1988.0
843,Hanasaku Iroha ~Blossoms for Tomorrow~,"Comedy, Drama, Slice of Life",Bandai Visual,26,2011-04-01,Tv,77.0,AniList,2011.0
844,Infinite Stratos 2,"Action, Comedy, Ecchi, Mecha, Romance, Sci-Fi",Lantis,12,2013-10-01,Tv,60.0,AniList,2013.0
845,Sabikui Bisco,"Action, Adventure, Fantasy",OZ,12,2022-01-01,Tv,70.0,AniList,2022.0
846,The Dangers in My Heart Season 2,"Comedy, Romance, Slice of Life",Shin-Ei Animation,13,2024-01-01,Tv,87.0,AniList,2024.0
847,"BOFURI: I Don't Want to Get Hurt, so I'll Max Out My Defense. Season 2","Action, Adventure, Comedy, Fantasy, Slice of Life",KADOKAWA,12,2023-01-01,Tv,71.0,AniList,2023.0
849,This Art Club Has a Problem!,"Comedy, Romance",feel.,12,2016-07-01,Tv,70.0,AniList,2016.0
850,Hundred,"Action, Ecchi, Mecha, Sci-Fi",Production IMS,12,2016-04-01,Tv,59.0,AniList,2016.0
851,Black Butler: Book of Circus,"Comedy, Fantasy, Mystery, Supernatural",A-1 Pictures,10,2014-07-01,Tv,78.0,AniList,2014.0
852,Stars Align,"Drama, Slice of Life, Sports",8-bit,12,2019-10-01,Tv,75.0,AniList,2019.0
853,The Kawai Complex Guide to Manors and Hostel Behavior,"Comedy, Romance, Slice of Life",Brain's Base,12,2014-04-01,Tv,74.0,AniList,2014.0
854,The Yakuza's Guide to Babysitting,"Comedy, Slice of Life",feel.,12,2022-07-01,Tv,77.0,AniList,2022.0
855,Magical Sempai,"Comedy, Ecchi, Slice of Life",LIDENFILMS,12,2019-07-01,Tv Short,61.0,AniList,2019.0
856,SHAMAN KING (2021),"Action, Adventure, Comedy, Supernatural",Bridge,52,2021-04-01,Tv,64.0,AniList,2021.0
857,Full Dive: This Ultimate Next-Gen Full Dive RPG Is Even Shittier than Real Life!,"Action, Comedy, Ecchi, Fantasy, Romance",ENGI,12,2021-04-01,Tv,62.0,AniList,2021.0
858,Black Summoner,"Action, Adventure, Fantasy",Satelight,12,2022-07-01,Tv,69.0,AniList,2022.0
859,The Magical Revolution of the Reincarnated Princess and the Genius Young Lady,"Fantasy, Romance",diomedéa,12,2023-01-01,Tv,75.0,AniList,2023.0
860,The Duke of Death and His Maid,"Comedy, Drama, Romance, Supernatural",J.C.STAFF,12,2021-07-01,Tv,74.0,AniList,2021.0
861,Dr. STONE SCIENCE FUTURE,"Action, Adventure, Comedy, Sci-Fi",Toho,12,2025-01-01,Tv,82.0,AniList,2025.0
862,The World God Only Knows II,"Comedy, Romance, Supernatural",TV Tokyo,12,2011-04-01,Tv,76.0,AniList,2011.0
863,Ghost in the Shell: Stand Alone Complex,"Action, Mystery, Psychological, Sci-Fi",Production I.G,26,2002-10-01,Tv,82.0,AniList,2002.0
864,Love After World Domination,"Action, Comedy, Romance, Supernatural",project No.9,12,2022-04-01,Tv,73.0,AniList,2022.0
865,Lord Marksman and Vanadis,"Adventure, Ecchi, Fantasy, Romance",Satelight,13,2014-10-01,Tv,67.0,AniList,2014.0
867,LAID-BACK CAMP SEASON2,"Comedy, Slice of Life",C-Station,13,2021-01-01,Tv,84.0,AniList,2021.0
869,Noragami OVA,"Action, Adventure, Comedy, Supernatural",bones,2,2014-02-01,Ova,74.0,AniList,2014.0
870,PERSONA5 the Animation,"Action, Fantasy, Supernatural",Aniplex,26,2018-04-01,Tv,62.0,AniList,2018.0
871,TRIGUN STAMPEDE,"Action, Drama, Sci-Fi",Orange,12,2023-01-01,Tv,78.0,AniList,2023.0
872,One-Punch Man OVA,"Action, Comedy, Sci-Fi, Supernatural",MADHOUSE,6,2015-12-01,Ova,75.0,AniList,2015.0
873,Texhnolyze,"Action, Drama, Psychological, Sci-Fi",MADHOUSE,22,2003-04-01,Tv,76.0,AniList,2003.0
874,Handa-kun,"Comedy, Slice of Life",diomedéa,12,2016-07-01,Tv,70.0,AniList,2016.0
875,Beck: Mongolian Chop Squad,"Comedy, Drama, Music, Slice of Life",MADHOUSE,26,2004-10-01,Tv,80.0,AniList,2004.0
876,How a Realist Hero Rebuilt the Kingdom Part 2,"Action, Adventure, Fantasy, Romance",J.C.STAFF,13,2022-01-01,Tv,73.0,AniList,2022.0
878,To Love Ru Darkness,"Comedy, Ecchi, Romance, Sci-Fi",Xebec,12,2012-10-01,Tv,71.0,AniList,2012.0
879,Kiss x Sis,"Comedy, Ecchi, Romance",feel.,12,2008-12-01,Ova,62.0,AniList,2008.0
881,Berserk of Gluttony,"Action, Adventure, Drama, Fantasy, Romance",Genco,12,2023-10-01,Tv,67.0,AniList,2023.0
882,Mysterious Girlfriend X,"Ecchi, Mystery, Romance",Starchild Records,13,2012-04-01,Tv,69.0,AniList,2012.0
883,Blade Dance of the Elementalers,"Action, Comedy, Ecchi, Fantasy, Romance, Supernatural",TNK,12,2014-07-01,Tv,62.0,AniList,2014.0
884,The Troubled Life of Miss Kotoura,"Comedy, Drama, Romance",AIC,12,2013-01-01,Tv,68.0,AniList,2013.0
885,Sound! Euphonium 2,"Drama, Music, Slice of Life",Kyoto Animation,13,2016-10-01,Tv,83.0,AniList,2016.0
888,"The Familiar of Zero: ""Rondo"" of Princesses","Action, Adventure, Comedy, Ecchi, Fantasy, Romance",J.C.STAFF,12,2008-07-01,Tv,69.0,AniList,2008.0
889,The Familiar of Zero F,"Action, Adventure, Comedy, Ecchi, Fantasy, Romance",J.C.STAFF,12,2012-01-01,Tv,70.0,AniList,2012.0
890,Arakawa Under the Bridge,"Comedy, Romance",Shaft,13,2010-04-01,Tv,74.0,AniList,2010.0
891,Record of Grancrest War,"Action, Fantasy, Romance",A-1 Pictures,24,2018-01-01,Tv,68.0,AniList,2018.0
892,One Week Friends,"Comedy, Drama, Romance, Slice of Life",Brain's Base,12,2014-04-01,Tv,73.0,AniList,2014.0
893,Adachi and Shimamura,"Romance, Slice of Life",Tezuka Productions,12,2020-10-01,Tv,70.0,AniList,2020.0
894,Date A Live IV,"Action, Comedy, Ecchi, Mecha, Romance, Sci-Fi",GEEKTOYS,12,2022-04-01,Tv,76.0,AniList,2022.0
896,NEW GAME!!,"Comedy, Slice of Life",Doga Kobo,12,2017-07-01,Tv,76.0,AniList,2017.0
900,No Longer Allowed in Another World,"Comedy, Fantasy, Romance, Slice of Life, Supernatural",KADOKAWA,12,2024-07-01,Tv,71.0,AniList,2024.0
901,Hitoribocchi no Marumaruseikatsu,"Comedy, Slice of Life",C2C,12,2019-04-01,Tv,73.0,AniList,2019.0
902,World's End Harem,"Ecchi, Sci-Fi",AXsiZ,11,2022-01-01,Tv,55.0,AniList,2022.0
903,Revolutionary Girl Utena,"Drama, Fantasy, Mystery, Psychological, Romance",J.C.STAFF,39,1997-04-01,Tv,82.0,AniList,1997.0
906,Flying Witch,"Slice of Life, Supernatural",J.C.STAFF,12,2016-04-01,Tv,74.0,AniList,2016.0
907,Hell Girl,"Drama, Horror, Mystery, Psychological, Supernatural",Aniplex,26,2005-10-01,Tv,71.0,AniList,2005.0
909,The Elusive Samurai,"Action, Adventure, Supernatural",CloverWorks,12,2024-07-01,Tv,77.0,AniList,2024.0
910,Campione!,"Comedy, Ecchi, Romance",diomedéa,13,2012-07-01,Tv,64.0,AniList,2012.0
911,Brynhildr in the Darkness,"Drama, Fantasy, Mystery, Sci-Fi",Arms,13,2014-04-01,Tv,63.0,AniList,2014.0
912,My Next Life as a Villainess: All Routes Lead to Doom! X,"Comedy, Fantasy, Romance, Slice of Life",SILVER LINK.,12,2021-07-01,Tv,71.0,AniList,2021.0
913,Aria the Scarlet Ammo,"Action, Comedy, Ecchi, Romance",J.C.STAFF,12,2011-04-01,Tv,63.0,AniList,2011.0
914,The Heroic Legend of Arslan,"Action, Adventure, Drama, Fantasy",LIDENFILMS,25,2015-04-01,Tv,73.0,AniList,2015.0
915,Place to Place,"Comedy, Romance, Slice of Life",AIC,12,2012-04-01,Tv,72.0,AniList,2012.0
916,JUNI TAISEN：ZODIAC WAR,"Action, Thriller",Graphinica,12,2017-10-01,Tv,62.0,AniList,2017.0
917,Sekirei,"Action, Comedy, Ecchi",Aniplex,12,2008-07-01,Tv,65.0,AniList,2008.0
918,Parallel World Pharmacy,Fantasy,KADOKAWA,12,2022-07-01,Tv,72.0,AniList,2022.0
919,Alderamin on the Sky,"Action, Adventure, Drama, Fantasy",MADHOUSE,13,2016-07-01,Tv,73.0,AniList,2016.0
921,KamiKatsu: Working for God in a Godless World,"Action, Comedy, Drama, Ecchi, Fantasy",Studio Palette,12,2023-04-01,Tv,65.0,AniList,2023.0
922,I Was Reincarnated as the 7th Prince So I Can Take My Time Perfecting My Magical Ability,"Action, Adventure, Fantasy",Tsumugi Akita Anime Lab,12,2024-04-01,Tv,74.0,AniList,2024.0
923,The Girl I Like Forgot Her Glasses,"Comedy, Romance",GoHands,13,2023-07-01,Tv,68.0,AniList,2023.0
924,The 8th Son? Are You Kidding Me?,"Adventure, Fantasy",SynergySP,12,2020-04-01,Tv,61.0,AniList,2020.0
